,open,high,low,close,adjclose,volume,ticker
1996-04-03,14.0,14.0,13.866665840148926,13.866665840148926,9.904152870178223,4500.0,BRITANNIA.NS
1996-04-04,13.866665840148926,14.0,13.733332633972168,13.733332633972168,9.808918952941895,15000.0,BRITANNIA.NS
1996-04-05,13.733332633972168,13.733332633972168,13.733332633972168,13.733332633972168,9.808918952941895,0.0,BRITANNIA.NS
1996-04-08,14.0,14.533332824707031,13.600000381469727,14.0,9.999385833740234,24000.0,BRITANNIA.NS
1996-04-09,14.0,14.366665840148926,14.00333309173584,14.00333309173584,10.001766204833984,30000.0,BRITANNIA.NS
1996-04-10,14.266666412353516,14.266666412353516,14.266666412353516,14.266666412353516,10.189850807189941,1500.0,BRITANNIA.NS
1996-04-11,14.266666412353516,14.266666412353516,14.266666412353516,14.266666412353516,10.189850807189941,0.0,BRITANNIA.NS
1996-04-12,14.0,14.0,14.0,14.0,9.999385833740234,3000.0,BRITANNIA.NS
1996-04-15,14.0,14.066665649414062,13.933333396911621,13.933333396911621,9.951769828796387,10500.0,BRITANNIA.NS
1996-04-16,13.933333396911621,14.0,13.869999885559082,13.933333396911621,9.951769828796387,19500.0,BRITANNIA.NS
1996-04-17,13.933333396911621,14.533332824707031,14.0,14.533332824707031,10.380313873291016,46500.0,BRITANNIA.NS
1996-04-18,14.533332824707031,15.0,14.600000381469727,14.733332633972168,10.523160934448242,49500.0,BRITANNIA.NS
1996-04-19,14.733332633972168,14.933333396911621,14.533332824707031,14.933333396911621,10.666008949279785,19500.0,BRITANNIA.NS
1996-04-22,14.933333396911621,15.0,14.533332824707031,15.0,10.713623046875,34500.0,BRITANNIA.NS
1996-04-23,15.0,16.433332443237305,14.603333473205566,15.066665649414062,10.76124382019043,40500.0,BRITANNIA.NS
1996-04-24,16.333332061767578,16.333332061767578,15.666666030883789,15.666666030883789,11.189789772033691,4500.0,BRITANNIA.NS
1996-04-25,15.666666030883789,15.5,15.199999809265137,15.199999809265137,10.856473922729492,19500.0,BRITANNIA.NS
1996-04-26,15.199999809265137,15.199999809265137,15.199999809265137,15.199999809265137,10.856473922729492,0.0,BRITANNIA.NS
1996-04-29,15.199999809265137,15.333333015441895,15.133333206176758,15.333333015441895,10.951706886291504,15000.0,BRITANNIA.NS
1996-04-30,15.333333015441895,15.466666221618652,15.333333015441895,15.399999618530273,10.999323844909668,16500.0,BRITANNIA.NS
1996-05-01,15.399999618530273,15.399999618530273,15.133333206176758,15.399999618530273,10.999323844909668,6000.0,BRITANNIA.NS
1996-05-02,15.133333206176758,15.399999618530273,15.133333206176758,15.350000381469727,10.96361255645752,39000.0,BRITANNIA.NS
1996-05-03,15.350000381469727,15.399999618530273,15.399999618530273,15.399999618530273,10.999323844909668,3000.0,BRITANNIA.NS
1996-05-06,15.399999618530273,15.533332824707031,15.199999809265137,15.199999809265137,10.856473922729492,30000.0,BRITANNIA.NS
1996-05-07,15.199999809265137,15.266666412353516,15.199999809265137,15.266666412353516,10.90408992767334,9000.0,BRITANNIA.NS
1996-05-08,15.266666412353516,15.25,15.0,15.25,10.89218521118164,3000.0,BRITANNIA.NS
1996-05-09,15.25,15.25,15.25,15.25,10.89218521118164,0.0,BRITANNIA.NS
1996-05-10,14.666666030883789,14.666666030883789,14.5,14.600000381469727,10.427928924560547,4500.0,BRITANNIA.NS
1996-05-13,14.600000381469727,14.783332824707031,14.65999984741211,14.783332824707031,10.55887508392334,9000.0,BRITANNIA.NS
1996-05-14,14.783332824707031,15.0,14.603333473205566,14.60666561126709,10.432689666748047,9000.0,BRITANNIA.NS
1996-05-15,14.60666561126709,14.800000190734863,14.600000381469727,14.800000190734863,10.570780754089355,6000.0,BRITANNIA.NS
1996-05-16,14.800000190734863,16.0,16.0,16.0,11.427868843078613,1500.0,BRITANNIA.NS
1996-05-17,14.666666030883789,15.266666412353516,14.666666030883789,15.266666412353516,10.90408992767334,24000.0,BRITANNIA.NS
1996-05-20,15.266666412353516,14.933333396911621,14.803333282470703,14.906665802001953,10.646964073181152,16500.0,BRITANNIA.NS
1996-05-21,14.906665802001953,14.66333293914795,14.470000267028809,14.50666618347168,10.361268043518066,16500.0,BRITANNIA.NS
1996-05-22,14.50666618347168,14.399999618530273,14.399999618530273,14.399999618530273,10.285080909729004,1500.0,BRITANNIA.NS
1996-05-23,14.399999618530273,14.149999618530273,14.0,14.0,9.999385833740234,10500.0,BRITANNIA.NS
1996-05-24,14.0,13.899999618530273,13.733332633972168,13.883333206176758,9.916056632995605,9000.0,BRITANNIA.NS
1996-05-27,13.883333206176758,13.733332633972168,13.666666030883789,13.733332633972168,9.808918952941895,3000.0,BRITANNIA.NS
1996-05-28,13.733332633972168,13.733332633972168,13.666666030883789,13.666666030883789,9.761305809020996,3000.0,BRITANNIA.NS
1996-05-29,13.666666030883789,13.933333396911621,13.933333396911621,13.933333396911621,9.951769828796387,1500.0,BRITANNIA.NS
1996-05-30,13.933333396911621,13.666666030883789,13.423333168029785,13.536665916442871,9.668452262878418,12000.0,BRITANNIA.NS
1996-05-31,13.333333015441895,13.733332633972168,13.333333015441895,13.733332633972168,9.808918952941895,15000.0,BRITANNIA.NS
1996-06-03,13.733332633972168,13.666666030883789,13.470000267028809,13.470000267028809,9.62083625793457,18000.0,BRITANNIA.NS
1996-06-04,13.470000267028809,14.133333206176758,13.733332633972168,13.866665840148926,9.904152870178223,10500.0,BRITANNIA.NS
1996-06-05,13.666666030883789,13.800000190734863,13.666666030883789,13.800000190734863,9.856536865234375,6000.0,BRITANNIA.NS
1996-06-06,13.466666221618652,13.470000267028809,13.333333015441895,13.333333015441895,9.523222923278809,10500.0,BRITANNIA.NS
1996-06-07,13.333333015441895,13.399999618530273,13.199999809265137,13.399999618530273,9.570839881896973,16500.0,BRITANNIA.NS
1996-06-10,13.399999618530273,13.466666221618652,13.399999618530273,13.466666221618652,9.618453979492188,4500.0,BRITANNIA.NS
1996-06-11,13.466666221618652,13.533332824707031,13.403332710266113,13.403332710266113,9.57321834564209,18000.0,BRITANNIA.NS
1996-06-12,13.5,14.0,13.5,13.866665840148926,9.904152870178223,7500.0,BRITANNIA.NS
1996-06-13,14.399999618530273,14.733332633972168,14.399999618530273,14.533332824707031,10.380313873291016,16500.0,BRITANNIA.NS
1996-06-14,15.0,15.529999732971191,14.933333396911621,15.176666259765625,10.83980941772461,25500.0,BRITANNIA.NS
1996-06-17,15.333333015441895,15.866665840148926,15.0,15.00333309173584,10.716007232666016,7500.0,BRITANNIA.NS
1996-06-18,14.100000381469727,14.133333206176758,14.0,14.0,9.999385833740234,10500.0,BRITANNIA.NS
1996-06-19,13.800000190734863,14.066665649414062,13.800000190734863,13.933333396911621,9.951769828796387,12000.0,BRITANNIA.NS
1996-06-20,14.00333309173584,14.00333309173584,13.800000190734863,13.800000190734863,9.856536865234375,4500.0,BRITANNIA.NS
1996-06-21,13.666666030883789,13.666666030883789,13.333333015441895,13.399999618530273,9.570839881896973,13500.0,BRITANNIA.NS
1996-06-24,13.266666412353516,13.333333015441895,12.933333396911621,12.933333396911621,9.237525939941406,15000.0,BRITANNIA.NS
1996-06-25,13.0,13.300000190734863,12.933333396911621,13.283332824707031,9.487513542175293,37500.0,BRITANNIA.NS
1996-06-26,13.399999618530273,13.649999618530273,13.399999618530273,13.533332824707031,9.6660737991333,12000.0,BRITANNIA.NS
1996-06-27,13.399999618530273,13.583333015441895,13.399999618530273,13.583333015441895,9.70178508758545,4500.0,BRITANNIA.NS
1996-06-28,13.533332824707031,13.533332824707031,13.399999618530273,13.399999618530273,9.570839881896973,4500.0,BRITANNIA.NS
1996-07-01,13.333333015441895,13.333333015441895,13.333333015441895,13.333333015441895,9.523222923278809,1500.0,BRITANNIA.NS
1996-07-02,13.133333206176758,13.133333206176758,13.066665649414062,13.066665649414062,9.332759857177734,3000.0,BRITANNIA.NS
1996-07-03,13.0,13.0,12.883333206176758,12.883333206176758,9.201813697814941,6000.0,BRITANNIA.NS
1996-07-04,12.733332633972168,12.866665840148926,12.666666030883789,12.666666030883789,9.047060012817383,4500.0,BRITANNIA.NS
1996-07-05,12.399999618530273,12.399999618530273,12.399999618530273,12.399999618530273,8.856600761413574,1500.0,BRITANNIA.NS
1996-07-08,12.34333324432373,12.670000076293945,12.34333324432373,12.670000076293945,9.049443244934082,4500.0,BRITANNIA.NS
1996-07-09,12.666666030883789,12.666666030883789,12.539999961853027,12.539999961853027,8.956592559814453,7500.0,BRITANNIA.NS
1996-07-10,12.066665649414062,12.933333396911621,12.066665649414062,12.933333396911621,9.237525939941406,36000.0,BRITANNIA.NS
1996-07-11,11.666666030883789,12.800000190734863,11.666666030883789,12.800000190734863,9.142295837402344,6000.0,BRITANNIA.NS
1996-07-12,12.896665573120117,13.666666030883789,12.896665573120117,13.666666030883789,9.761305809020996,7500.0,BRITANNIA.NS
1996-07-15,13.800000190734863,14.333333015441895,13.800000190734863,14.333333015441895,10.237465858459473,34500.0,BRITANNIA.NS
1996-07-16,14.133333206176758,14.333333015441895,14.133333206176758,14.333333015441895,10.237465858459473,33000.0,BRITANNIA.NS
1996-07-17,13.866665840148926,14.66333293914795,13.866665840148926,14.399999618530273,10.285080909729004,27000.0,BRITANNIA.NS
1996-07-18,14.066665649414062,14.333333015441895,14.066665649414062,14.270000457763672,10.192229270935059,9000.0,BRITANNIA.NS
1996-07-19,14.699999809265137,14.963333129882812,14.466666221618652,14.466666221618652,10.332697868347168,30000.0,BRITANNIA.NS
1996-07-22,14.333333015441895,14.433333396911621,14.266666412353516,14.430000305175781,10.306507110595703,9000.0,BRITANNIA.NS
1996-07-23,14.556666374206543,15.199999809265137,14.556666374206543,15.199999809265137,10.856473922729492,31500.0,BRITANNIA.NS
1996-07-24,14.0,14.666666030883789,14.0,14.5600004196167,10.399360656738281,16500.0,BRITANNIA.NS
1996-07-25,14.533332824707031,15.0,14.533332824707031,15.0,10.713623046875,19500.0,BRITANNIA.NS
1996-07-26,14.333333015441895,14.733332633972168,14.333333015441895,14.416666030883789,10.29698657989502,31500.0,BRITANNIA.NS
1996-07-29,13.733332633972168,14.800000190734863,13.733332633972168,14.800000190734863,10.570780754089355,24000.0,BRITANNIA.NS
1996-07-30,14.0,14.770000457763672,14.0,14.643333435058594,10.458882331848145,109500.0,BRITANNIA.NS
1996-07-31,14.333333015441895,14.733332633972168,14.333333015441895,14.733332633972168,10.523160934448242,12000.0,BRITANNIA.NS
1996-08-01,15.133333206176758,15.133333206176758,14.800000190734863,15.0,10.713623046875,9000.0,BRITANNIA.NS
1996-08-02,14.800000190734863,14.800000190734863,14.476666450500488,14.550000190734863,10.392218589782715,12000.0,BRITANNIA.NS
1996-08-05,14.133333206176758,14.996665954589844,14.133333206176758,14.726666450500488,10.518401145935059,25500.0,BRITANNIA.NS
1996-08-06,14.533332824707031,14.800000190734863,14.186665534973145,14.666666030883789,10.475546836853027,43500.0,BRITANNIA.NS
1996-08-07,14.800000190734863,14.800000190734863,14.66333293914795,14.733332633972168,10.523160934448242,16500.0,BRITANNIA.NS
1996-08-08,14.600000381469727,14.866665840148926,14.600000381469727,14.866665840148926,10.618392944335938,12000.0,BRITANNIA.NS
1996-08-09,14.466666221618652,14.666666030883789,14.466666221618652,14.666666030883789,10.475546836853027,13500.0,BRITANNIA.NS
1996-08-12,14.666666030883789,14.733332633972168,14.266666412353516,14.733332633972168,10.523160934448242,30000.0,BRITANNIA.NS
1996-08-13,14.336666107177734,14.800000190734863,14.336666107177734,14.766666412353516,10.546971321105957,90000.0,BRITANNIA.NS
1996-08-14,14.666666030883789,14.666666030883789,14.333333015441895,14.333333015441895,10.237465858459473,12000.0,BRITANNIA.NS
1996-08-15,14.333333015441895,14.333333015441895,14.333333015441895,14.333333015441895,10.237465858459473,0.0,BRITANNIA.NS
1996-08-16,14.333333015441895,14.333333015441895,14.136666297912598,14.136666297912598,10.096997261047363,3000.0,BRITANNIA.NS
1996-08-19,13.533332824707031,13.800000190734863,13.533332824707031,13.800000190734863,9.856536865234375,9000.0,BRITANNIA.NS
1996-08-20,13.783332824707031,14.133333206176758,13.366665840148926,14.126666069030762,10.089856147766113,21000.0,BRITANNIA.NS
1996-08-21,13.933333396911621,14.133333206176758,13.933333396911621,14.133333206176758,10.09461784362793,6000.0,BRITANNIA.NS
1996-08-22,14.0,14.0,14.0,14.0,9.999385833740234,4500.0,BRITANNIA.NS
1996-08-23,13.720000267028809,13.933333396911621,13.720000267028809,13.933333396911621,9.951769828796387,7500.0,BRITANNIA.NS
1996-08-26,13.933333396911621,14.0,13.766666412353516,13.883333206176758,9.916056632995605,15000.0,BRITANNIA.NS
1996-08-27,14.133333206176758,15.166666030883789,14.133333206176758,15.130000114440918,10.806477546691895,73500.0,BRITANNIA.NS
1996-08-28,14.600000381469727,14.699999809265137,14.333333015441895,14.333333015441895,10.237465858459473,19500.0,BRITANNIA.NS
1996-08-29,14.466666221618652,14.766666412353516,14.466666221618652,14.666666030883789,10.475546836853027,16500.0,BRITANNIA.NS
1996-08-30,14.266666412353516,14.600000381469727,14.266666412353516,14.600000381469727,10.427928924560547,10500.0,BRITANNIA.NS
1996-09-02,14.436665534973145,14.5,14.436665534973145,14.5,10.356507301330566,7500.0,BRITANNIA.NS
1996-09-03,14.5,14.800000190734863,14.5,14.666666030883789,10.475546836853027,69000.0,BRITANNIA.NS
1996-09-04,14.600000381469727,14.733332633972168,14.600000381469727,14.733332633972168,10.523160934448242,15000.0,BRITANNIA.NS
1996-09-05,14.733332633972168,14.766666412353516,14.733332633972168,14.766666412353516,10.546971321105957,4500.0,BRITANNIA.NS
1996-09-06,14.466666221618652,14.866665840148926,14.466666221618652,14.666666030883789,10.475546836853027,78000.0,BRITANNIA.NS
1996-09-09,14.666666030883789,14.733332633972168,14.5,14.666666030883789,10.475546836853027,24000.0,BRITANNIA.NS
1996-09-10,14.666666030883789,14.866665840148926,14.546666145324707,14.826665878295898,10.589823722839355,79500.0,BRITANNIA.NS
1996-09-11,14.466666221618652,14.666666030883789,14.466666221618652,14.666666030883789,10.475546836853027,16500.0,BRITANNIA.NS
1996-09-12,14.600000381469727,14.733332633972168,14.569999694824219,14.569999694824219,10.406501770019531,27000.0,BRITANNIA.NS
1996-09-13,14.666666030883789,14.666666030883789,14.666666030883789,14.666666030883789,10.475546836853027,6000.0,BRITANNIA.NS
1996-09-16,14.533332824707031,14.666666030883789,14.533332824707031,14.666666030883789,10.475546836853027,64500.0,BRITANNIA.NS
1996-09-17,14.399999618530273,14.733332633972168,14.399999618530273,14.643333435058594,10.458882331848145,108000.0,BRITANNIA.NS
1996-09-18,14.466666221618652,14.833333015441895,14.466666221618652,14.833333015441895,10.594586372375488,18000.0,BRITANNIA.NS
1996-09-19,14.300000190734863,14.833333015441895,14.300000190734863,14.643333435058594,10.458882331848145,19500.0,BRITANNIA.NS
1996-09-20,14.649999618530273,14.800000190734863,14.566665649414062,14.566665649414062,10.404121398925781,10500.0,BRITANNIA.NS
1996-09-23,14.566665649414062,14.800000190734863,14.566665649414062,14.733332633972168,10.523160934448242,12000.0,BRITANNIA.NS
1996-09-24,14.666666030883789,14.716666221618652,14.603333473205566,14.666666030883789,10.475546836853027,73500.0,BRITANNIA.NS
1996-09-25,14.733332633972168,14.800000190734863,14.510000228881836,14.536665916442871,10.382695198059082,109500.0,BRITANNIA.NS
1996-09-26,14.533332824707031,14.733332633972168,14.533332824707031,14.666666030883789,10.475546836853027,30000.0,BRITANNIA.NS
1996-09-27,14.666666030883789,14.733332633972168,14.373332977294922,14.666666030883789,10.475546836853027,25500.0,BRITANNIA.NS
1996-09-30,14.699999809265137,14.800000190734863,14.600000381469727,14.60666561126709,10.432689666748047,10500.0,BRITANNIA.NS
1996-10-01,14.800000190734863,14.800000190734863,14.533332824707031,14.666666030883789,10.475546836853027,180000.0,BRITANNIA.NS
1996-10-02,14.666666030883789,14.666666030883789,14.666666030883789,14.666666030883789,10.475546836853027,0.0,BRITANNIA.NS
1996-10-03,14.666666030883789,14.666666030883789,14.666666030883789,14.666666030883789,10.475546836853027,18000.0,BRITANNIA.NS
1996-10-04,14.666666030883789,14.800000190734863,14.40999984741211,14.466666221618652,10.332697868347168,42000.0,BRITANNIA.NS
1996-10-07,14.0,14.533332824707031,13.666666030883789,14.333333015441895,10.237465858459473,24000.0,BRITANNIA.NS
1996-10-08,14.079999923706055,14.666666030883789,14.033332824707031,14.666666030883789,10.475546836853027,174000.0,BRITANNIA.NS
1996-10-09,14.199999809265137,14.666666030883789,14.133333206176758,14.666666030883789,10.475546836853027,30000.0,BRITANNIA.NS
1996-10-10,14.526665687561035,14.680000305175781,14.466666221618652,14.666666030883789,10.475546836853027,25500.0,BRITANNIA.NS
1996-10-11,14.646665573120117,14.666666030883789,14.646665573120117,14.666666030883789,10.475546836853027,18000.0,BRITANNIA.NS
1996-10-14,14.600000381469727,14.666666030883789,14.510000228881836,14.510000228881836,10.363646507263184,10500.0,BRITANNIA.NS
1996-10-15,14.733332633972168,15.0,14.603333473205566,14.703332901000977,10.501733779907227,114000.0,BRITANNIA.NS
1996-10-16,14.766666412353516,15.133333206176758,14.766666412353516,15.10666561126709,10.789810180664062,39000.0,BRITANNIA.NS
1996-10-17,15.866665840148926,15.866665840148926,15.0,15.0,10.713623046875,12000.0,BRITANNIA.NS
1996-10-18,15.0,15.0,15.0,15.0,10.713623046875,3000.0,BRITANNIA.NS
1996-10-21,15.0,15.0,15.0,15.0,10.713623046875,0.0,BRITANNIA.NS
1996-10-22,15.0,15.0,14.703332901000977,14.863332748413086,10.616013526916504,13500.0,BRITANNIA.NS
1996-10-23,14.600000381469727,14.800000190734863,14.600000381469727,14.800000190734863,10.570780754089355,6000.0,BRITANNIA.NS
1996-10-24,14.916666030883789,14.916666030883789,14.666666030883789,14.666666030883789,10.475546836853027,22500.0,BRITANNIA.NS
1996-10-25,14.66333293914795,14.933333396911621,14.66333293914795,14.933333396911621,10.666008949279785,12000.0,BRITANNIA.NS
1996-10-28,14.800000190734863,14.933333396911621,14.733332633972168,14.899999618530273,10.64220142364502,15000.0,BRITANNIA.NS
1996-10-29,14.533332824707031,14.866665840148926,14.533332824707031,14.800000190734863,10.570780754089355,63000.0,BRITANNIA.NS
1996-10-30,14.800000190734863,14.800000190734863,14.800000190734863,14.800000190734863,10.570780754089355,0.0,BRITANNIA.NS
1996-10-31,15.0,15.149999618530273,14.933333396911621,15.149999618530273,10.820761680603027,15000.0,BRITANNIA.NS
1996-11-01,14.766666412353516,14.899999618530273,14.766666412353516,14.899999618530273,10.64220142364502,6000.0,BRITANNIA.NS
1996-11-04,14.766666412353516,14.793333053588867,14.766666412353516,14.793333053588867,10.566017150878906,3000.0,BRITANNIA.NS
1996-11-05,14.733332633972168,14.899999618530273,14.733332633972168,14.899999618530273,10.64220142364502,28500.0,BRITANNIA.NS
1996-11-06,14.403332710266113,14.866665840148926,14.399999618530273,14.863332748413086,10.616013526916504,25500.0,BRITANNIA.NS
1996-11-07,14.833333015441895,14.833333015441895,14.800000190734863,14.800000190734863,10.570780754089355,12000.0,BRITANNIA.NS
1996-11-08,14.666666030883789,14.899999618530273,14.666666030883789,14.890000343322754,10.63506031036377,31500.0,BRITANNIA.NS
1996-11-11,14.800000190734863,15.133333206176758,14.800000190734863,15.013333320617676,10.723151206970215,12000.0,BRITANNIA.NS
1996-11-12,15.013333320617676,15.013333320617676,15.013333320617676,15.013333320617676,10.723151206970215,0.0,BRITANNIA.NS
1996-11-13,14.800000190734863,14.866665840148926,14.800000190734863,14.833333015441895,10.594586372375488,9000.0,BRITANNIA.NS
